Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		Run Id	(1 of 2)		Run Id	(2 of 2)		
0.4730657826	0.0009766256776	0.000462008190481099	0.4697544388	0.00101684497	0.000477667438228953	0.4732246168	0.0009268717914	0.000438618548307994	0.4674585462	0.0009921501892	0.000463789085055487	0.471776859	0.0009936599042	0.000468785748517717	0.4689879164	0.001023864834	0.000480180235172892	0.4732796428	0.0007815916342	0.000369911409449644	0.4677230182	0.0006302488346	0.000294781887136145	0.4723984288	0.001010495806	0.00047735663106339	0.46773647	0.00100368858	0.000469461753388513	0.4589683368	-0.003728026156	-0.00171104596436622	0.4569807528	-0.003113628524	-0.00142286830683707	0.4712562726	0.0007603699616	0.000358329113900621	0.4674775028	0.0004997536844	0.000233623604398411	0.4724774386	0.0008016651472	0.000378768695363948	0.467595658	0.0005793373226	0.000270895616565105	0.4717941004	0.000916206583	0.000432260860607043	0.4691673416	0.0008548494284	0.000401067433790708	0.4731471796	0.001125725722	0.000532633950367474	0.4687342434	0.001043553702	0.000489149354954239	0.4733093364	0.001171155482	0.000554318824006642	0.4694451436	0.001213691872	0.000569761755137193	0.473368742	0.001107686478	0.000524344154621271	0.468801994	0.001166621952	0.000546914697341772	0.4739297424	0.001084339572	0.000513900774032086	0.4697302168	0.00113914716	0.000535091842433904	0.4735142998	0.001170975858	0.000554473813483574	0.4694558464	0.0010013943378	0.000470110426432067	0.4737700634	0.001409207296	0.000667640229969663	0.4687488554	0.00132705721	0.000622056548237817	0.4726079206	0.001400601294	0.000661935265147009	0.4691459526	0.001289935386	0.000605167965457419	0.4741436918	0.001416499366	0.000671624238827599	0.4711943874	0.001324582422	0.000624135802895098	0.4720582244	0.0009024739214	0.000426020236903389	0.4674875536	0.0009030843644	0.000422180700207767	0.469200407	0.0002552391144	0.0001197582963588	0.4658018998	-4.30057655E-05	-2.00321672722533E-05	
0.4768098344	0.0009744018544	0.000464604386835517	0.47407369	0.0010129283442	0.000480202677840484	0.4765370492	0.0009255908766	0.000441078345101405	0.4716206488	0.0009880525546	0.000465985986848949	0.4761848316	0.000989364638	0.000471120433537025	0.472495611	0.001022205278	0.000482987507396035	0.477478591	0.0007744297786	0.00036977363951437	0.4713359874	0.0006240178818	0.000294122084473459	0.477067746	0.0010042196004	0.000479080781251849	0.4718946402	0.0009978362674	0.000470873586383234	0.4625303168	-0.003773678254	-0.00174544059832389	0.4612666466	-0.003175173382	-0.00146460157828872	0.4760606692	0.000753179477	0.000358559125848326	0.4721667968	0.0004837990464	0.000228433846033583	0.4766892602	0.0007966366102	0.000379748116364474	0.4722927522	0.000564251712	0.000266491993994042	0.4764900536	0.0009130518572	0.000435060128376808	0.472707125	0.000851435195	0.000402479483152264	0.4781303518	0.001122006728	0.000536465471580607	0.4727160498	0.001037198998	0.000490300613191078	0.4770904878	0.00117072697	0.000558542701197916	0.4737651564	0.001213279984	0.00057480978137675	0.4778970804	0.0011052484	0.000528194983476771	0.4727118848	0.001164352876	0.000550403442586261	0.4775342774	0.00108398956	0.000517642171243744	0.473576243	0.001140304324	0.000540021037636575	0.4771943008	0.001169209174	0.000557939954275876	0.4736856794	0.0009974777124	0.000472490907884552	0.4775373276	0.001411019232	0.000673814353241484	0.4725798548	0.00132538103	0.000626348374712074	0.4773300004	0.00139947276	0.000668010333090589	0.473271525	0.001287480686	0.000609327947671266	0.479155465	0.001415066072	0.000678036641734883	0.4758663666	0.001320941928	0.000628591835766959	0.4768014222	0.0008945501662	0.000426522791473406	0.471624604	0.0008998843864	0.000424407617381683	0.4734183804	0.0002403843824	0.000113802384989262	0.4701122724	-6.42604537E-05	-3.0209627914362E-05	
0.4809593806	0.0009707613598	0.000466896782319822	0.4781660344	0.0010101402522	0.00048301475858229	0.4807252788	0.000920455212	0.000442486088411613	0.475961527	0.0009818049786	0.000467301396830658	0.4803858094	0.0009847932408	0.000473080698073357	0.4759853606	0.001020405348	0.000485698007525949	0.4819187796	0.0007669012876	0.000369584132593861	0.474947054	0.000616934525	0.000293011235159639	0.4813819238	0.0009993600658	0.000481073871043699	0.4759131648	0.0009921077072	0.000472157118756024	0.466327957	-0.003822666086	-0.00178261606617757	0.4646317142	-0.003229601638	-0.00150057534524707	0.4805496902	0.0007476651714	0.0003592902664896	0.4766237896	0.0004690348188	0.000223553152790805	0.480820922	0.000793193748	0.000381384149237996	0.476206511	0.000554178015	0.000263903178996056	0.4812488536	0.0009085875878	0.000437256735023939	0.476909244	0.0008460400228	0.000403484307667291	0.4825291932	0.00111789247	0.000539415751633455	0.4770958012	0.001028818104	0.000490844797616945	0.4818477022	0.001167769878	0.000562687232412674	0.477995939	0.001213370488	0.000579986165766448	0.4815649028	0.00110413649	0.000531713381484783	0.4762455184	0.00116474814	0.000554706081739736	0.4815920568	0.0010836848	0.000521893991754897	0.4783554622	0.001138171006	0.000544450317637769	0.4817129366	0.001168187768	0.00056273116022348	0.4776128832	0.000993668215	0.000474588741110348	0.4823481288	0.001410409712	0.000680308485424547	0.4766855152	0.001323033456	0.000630670884600196	0.481564081	0.001399258504	0.000673832635560195	0.4781196158	0.001282847412	0.000613354511755464	0.4826846592	0.001417092262	0.000684008695538427	0.4792202108	0.001322465726	0.000633752303989495	0.480990096	0.0008883644656	0.000427294509591933	0.4755006288	0.000895465369	0.000425794346028124	0.4779321346	0.0002278439778	0.000108893958665709	0.474405395	-8.52722575E-05	-4.04536190018292E-05	
0.4843750558	0.000969908956	0.00046979970468342	0.4823175458	0.0010062236282	0.000485319310879396	0.4848094414	0.0009139194992	0.00044307680189172	0.4809578252	0.0009740502266	0.000468477078621103	0.4844762512	0.0009810456186	0.000475293303555513	0.4802198856	0.001015241056	0.000487538943768743	0.4862814708	0.0007596775566	0.000369417119557198	0.4794918812	0.0006053370288	0.000290254190699331	0.4858994184	0.0009927458542	0.000482374633174791	0.4802386934	0.0009842125812	0.000472656964023329	0.4713785404	-0.00389224183	-0.00183471927270922	0.4686380638	-0.003294346474	-0.00154385615306172	0.484444995	0.0007433532818	0.000360113776884835	0.4799126946	0.0004621158474	0.000221775261543096	0.484788522	0.00078984139	0.000382906040072526	0.4801999226	0.0005434827926	0.000260980394940952	0.4858260242	0.000905782874	0.000440052892463869	0.4808891458	0.0008409662336	0.000404411533722547	0.4863762374	0.00111834961	0.000543938675409557	0.480875432	0.001023484808	0.000492168699192437	0.4857696408	0.001166246078	0.000566526938394469	0.4824379658	0.001210187132	0.000583840218199416	0.4850567428	0.001104029362	0.000535516886287282	0.4807366944	0.001164702886	0.00055991541537378	0.4860799366	0.001081094342	0.000525498269217979	0.481890744	0.001139830562	0.000549273797556118	0.4853512714	0.001169542564	0.000567638970393816	0.4818471538	0.000988915809	0.000476506267914474	0.486399631	0.001410759724	0.000686193009183262	0.4810958972	0.001319133454	0.000634629692578665	0.4865145282	0.00139630141	0.000679320921711145	0.4825043154	0.001279540308	0.000617383720338245	0.487080835	0.001418616062	0.000690980696023372	0.4832233896	0.001320653792	0.000638170801858333	0.4858206216	0.0008803954584	0.000427714268853705	0.4794427986	0.0008913511116	0.000427351871480725	0.4828799176	0.0002092702524	0.000101052402235043	0.4794314352	-0.00011253163758	-5.39512045103856E-05	
0.4884229428	0.0009665113458	0.000472066315765224	0.485908763	0.0010061617522	0.000488902812389414	0.4891331948	0.0009083433182	0.000444300869206399	0.4855924524	0.0009696312094	0.000470845596896124	0.4896637522	0.0009733647478	0.000476621434666955	0.4853118186	0.0010073173006	0.000488862991061429	0.4900194978	0.0007561728188	0.000370539424918386	0.4840587778	0.000592903752	0.000287000265546154	0.4906859308	0.0009856006224	0.000483620358799403	0.484926275	0.000972541204	0.000471610783339735	0.475346837	-0.003943836744	-0.00187469032190478	0.4720781552	-0.003348819982	-0.00158090475919946	0.4893744514	0.0007344866184	0.000359438985940141	0.4839079442	0.0004513421262	0.000218408040420299	0.4890248872	0.0007851176128	0.000383942052038253	0.4843931004	0.0005312471478	0.000257332453001499	0.4902899322	0.0009023400118	0.000442408223206769	0.484732385	0.0008344591498	0.000404489373867626	0.490358868	0.00111728295	0.000547869602597701	0.4849542042	0.001017525368	0.000493453205091752	0.4902001916	0.001164858036	0.000571013632434	0.4869941438	0.001207641926	0.000588114545769353	0.4898324114	0.001101410274	0.000539506450454155	0.4853821026	0.001163224338	0.000564608274973933	0.4905302078	0.00107906815	0.000529315523849862	0.4869122198	0.001136568708	0.000553409192567498	0.489303144	0.001170106832	0.00057253695171348	0.4860360176	0.0009851229346	0.000478805227979409	0.490497237	0.001410409712	0.000691802066773966	0.485485733	0.00131549296	0.00063865306394194	0.4910964554	0.001394229966	0.000684701394315063	0.4863387366	0.001278885536	0.000621971575834254	0.4919638706	0.001417718406	0.000697466234436622	0.487525201	0.001317651446	0.000642388286059091	0.4901758298	0.0008751979182	0.000429000865792918	0.4842883528	0.0008860796902	0.000429118073616492	0.48749089	0.000190572776	9.29024921820106E-05	0.4829405256	-0.00012513391754	-6.04322399071547E-05	
0.4931718484	0.0009601732652	0.000473530423982947	0.4899856932	0.0010025498864	0.000491235101055285	0.4930762514	0.000902417125	0.000444960453194165	0.4897659706	0.0009646931768	0.000472473890066649	0.4947571434	0.0009645885886	0.000477237094651974	0.4896130602	0.0010025935242	0.000490882883520265	0.4946432812	0.000747137152	0.000369566372371703	0.4886688616	0.0005799062078	0.000283382106400399	0.4949500726	0.0009805434574	0.000485320055427585	0.4900565116	0.0009573937174	0.0004691770253768	0.4799467756	-0.00400364355	-0.00192153581247424	0.475870595	-0.003408552906	-0.0016220300994672	0.4944851536	0.0007260604714	0.000359026123723117	0.4882147644	0.0004390326002	0.000214342197470562	0.4932999356	0.000781139112	0.000385335873644241	0.4889118636	0.000517166321	0.000252848749791266	0.4947134404	0.000899535298	0.000445012202034819	0.4896938052	0.0008233806688	0.000403204412832793	0.4953409598	0.001112723558	0.000551177555211791	0.4894794992	0.0010100587524	0.000494403052287329	0.4948506088	0.001162984224	0.000575503451271196	0.4914570362	0.001205644364	0.000592522405842674	0.494289089	0.001098819816	0.000543134645825788	0.4908189636	0.001160893386	0.000569788488566615	0.4950098434	0.001075608664	0.000532436876326323	0.4909141284	0.00113600444	0.00055768062952113	0.4944336332	0.0011651688	0.000576098643075284	0.490227103	0.000977549192	0.000479221108434151	0.4947741254	0.001409404928	0.00069733709058565	0.4897103638	0.001312721494	0.000642853320394819	0.4958253844	0.001392813296	0.000690592187886631	0.490801629	0.001276171328	0.000626346966665493	0.4961183632	0.001417520774	0.000703258086198877	0.4919797842	0.00131391583	0.000646420026500364	0.4944536066	0.0008680360626	0.000429203561811433	0.4886171168	0.0008817059252	0.000430816607036701	0.4917549046	0.0001753061562	8.62076621179237E-05	0.4867743792	-0.00014037190816	-6.83294484517034E-05	
0.4981447466	0.0009533161696	0.000474889441735075	0.4936388688	0.0010005236954	0.000493897385204852	0.4974950052	0.000896186172	0.000445848144299308	0.4946452618	0.0009570908046	0.00047342043160774	0.4988264654	0.0009615409904	0.000479642093578447	0.4946752492	0.0009945173886	0.000491963137039438	0.499198827	0.0007383609928	0.000368588941508315	0.493166634	0.0005674563076	0.000279850517161161	0.4992554348	0.0009749959052	0.000486772004578846	0.4944338536	0.0009493175824	0.000469374750556268	0.4838182984	-0.004057569414	-0.00196312632952137	0.4806725176	-0.003497114262	-0.00168096671665041	0.4980331836	0.0007243057936	0.000360728320286532	0.4921138098	0.0004293255384	0.00021127702634646	0.4980856866	0.0007745415238	0.000385788046682133	0.4928384314	0.0005065782262	0.000249661218381802	0.4984883774	0.0008975709824	0.0004474287026179	0.4941818732	0.0008129902062	0.00040176502299317	0.499095096	0.001110544988	0.000554267557398179	0.4938147304	0.0010035064172	0.000495546250864288	0.4988614606	0.001162041316	0.000579697628177306	0.496338547	0.001201530108	0.000596365707981473	0.4986897686	0.001097205514	0.000547165163883304	0.4949511326	0.001161791042	0.000575029792082434	0.499213736	0.001072911078	0.000535611947644167	0.4952602056	0.001133549738	0.000561402076299706	0.4989066724	0.001161664062	0.000579561951619087	0.4945654428	0.000971301616	0.000480372213809396	0.4991118954	0.00140724298	0.000702371711036144	0.4943132172	0.00130862386	0.000646870070341282	0.49961288	0.001393315688	0.000696118463630861	0.4950284814	0.001273428488	0.000630383370586138	0.5001703078	0.001417825534	0.00070915423374748	0.4956112722	0.001313977704	0.000651222161521875	0.4984631254	0.0008620027418	0.000429676580780997	0.4935388358	0.000878810707	0.000433727213221355	0.4958634816	0.000159306266	7.89941596994557E-05	0.4911729664	-0.0001597694086	-7.84744143620357E-05	
0.5026592604	0.000947830493	0.000476435774595947	0.4976678556	0.0009964999432	0.000495925989837866	0.502532271	0.0008868909978	0.00044569134725389	0.4986221202	0.0009543479662	0.000475859006315202	0.5035941422	0.0009562981982	0.000481586170809935	0.499316091	0.0009892625902	0.000493954729511199	0.5036326116	0.0007317181524	0.000368517124048339	0.4975911562	0.0005559825624	0.000276652006051655	0.5032518902	0.0009710340278	0.000488674709938869	0.4992286104	0.0009362415394	0.000467398562713419	0.4877264768	-0.00411654044	-0.00200774576540592	0.4846560348	-0.003563078138	-0.00172686732204565	0.5028428438	0.000715817771	0.000359943843612217	0.4965694736	0.0004171185226	0.000207128325196292	0.5030715836	0.0007674249204	0.000386069669999732	0.4973190162	0.0004933830498	0.000245368772936292	0.5033755334	0.0008939138646	0.00044997436840668	0.49844405	0.0008033902722	0.00040044510100597	0.5034688856	0.001107390262	0.000557536541133432	0.4975440062	0.000999256403	0.000497174033969622	0.5028569628	0.001161843682	0.000584241185178889	0.5001962432	0.00119909203	0.000599781328657062	0.5034949268	0.00109409604	0.00055087180557197	0.4994996378	0.001161091018	0.000579964542943833	0.5033228218	0.001071325404	0.000539222525407305	0.4989051368	0.001133216348	0.000565367457122936	0.5036652182	0.001156178386	0.000582326839062814	0.499617612	0.0009623112016	0.000480787624544243	0.503064085	0.001406085818	0.000707351275463647	0.4995352832	0.001302392906	0.000650591209136381	0.5048764208	0.001391899018	0.000702736994322875	0.498739683	0.001272959344	0.000634875339698448	0.5050010214	0.001416346988	0.000715256675596814	0.5001970672	0.001308813412	0.000654664630194425	0.5028224578	0.0008530742028	0.000428944867337672	0.4978842788	0.0008764178808	0.000436354684509532	0.500352628	0.000140625413	7.03622949581354E-05	0.4952095006	-0.000176119311	-8.72159560463261E-05	
0.5074200258	0.0009405448864	0.000477251310523146	0.502084198	0.000990816634	0.00049747337504695	0.5063417066	0.0008830815002	0.000447140993878156	0.503156928	0.0009491956784	0.00047759438161462	0.5081912254	0.000950203002	0.000482884827965139	0.5037527294	0.0009853007118	0.000496347922849013	0.5074691272	0.0007269038708	0.000368881272873178	0.501818958	0.0005443564374	0.00027316838019666	0.507437329	0.0009664173784	0.000490396253194478	0.5038884778	0.0009232606184	0.000465220387618263	0.4917194442	-0.004174106798	-0.002052489474744	0.4896310252	-0.003648591896	-0.00178646379057489	0.5080085302	0.0007054106852	0.000358354645375827	0.5014357014	0.0004023376718	0.000201746472658676	0.5069868008	0.0007631749064	0.000386919604246575	0.5020423646	0.0004759664882	0.000238955341206286	0.5080685704	0.0008879876714	0.000451158626741023	0.5029310414	0.0007922212868	0.000398432676789572	0.508372783	0.001100047398	0.000559234157153169	0.5019271186	0.0009916540304	0.000497738050126749	0.5073339972	0.001159253224	0.000588128571898907	0.5039056712	0.001199915806	0.000604644379605919	0.508585527	0.00109057468	0.000554650498360656	0.5039915756	0.001159171956	0.000584212900495774	0.5076753034	0.001068475438	0.000542438592162098	0.5039762044	0.001127611538	0.000568289382958886	0.5082518394	0.001149687926	0.000584331003125471	0.5032456102	0.0009609397824	0.000483588727159343	0.5080711646	0.001402276322	0.000712456164009545	0.5041001502	0.001299345308	0.000655000164924465	0.5086431134	0.001394641856	0.000709374975713794	0.503118863	0.001269471228	0.000638694920842574	0.5087285864	0.00141605885	0.00072038961701971	0.5042113406	0.001307289612	0.000659150247818974	0.5072268154	0.0008420575972	0.000427114193411132	0.5025923442	0.0008715130948	0.000438015809316529	0.5045236722	0.00012415175978	6.26375017542979E-05	0.4990823566	-0.0001912049218	-9.54270029654627E-05	
0.5118447418	0.0009348449544	0.000478495474307901	0.506966216	0.0009831071338	0.000498402103545192	0.5107315424	0.0008772291882	0.000448028616327686	0.5076660532	0.000942202826	0.000478324389989306	0.5122410796	0.0009463935044	0.000484781630420283	0.5073916358	0.000983348402	0.000498942754252096	0.5116737832	0.0007189801156	0.000367883275794625	0.505866021	0.0005346207466	0.000270446469826591	0.512036442	0.000958827012	0.000490954371717971	0.507191967	0.000922222588	0.000467743888419551	0.4960037528	-0.004241425472	-0.00210376295133351	0.494001074	-0.003724139084	-0.00183972870722138	0.5114357462	0.0007045250346	0.000360319286787232	0.505636932	0.000390954431	0.000197680999042646	0.5104823816	0.000761910615	0.000388941945311521	0.5063808942	0.0004642166122	0.000235070423188331	0.511949667	0.0008875139084	0.000454362449863249	0.5076092374	0.0007805499096	0.000396214344364695	0.512589234	0.001095323622	0.000561451096383086	0.506450828	0.0009832445066	0.000497964994494021	0.5116074604	0.00115733416	0.000592100790431767	0.5085790484	0.001196122932	0.000608323062525978	0.5127417952	0.001088074726	0.000557901388320988	0.508687846	0.001157145766	0.00058862598721456	0.5109239398	0.001068277806	0.00054580870544242	0.5072076512	0.001127063894	0.000571655430428066	0.51228717	0.001144156996	0.000586136949516541	0.5073488612	0.0009558041178	0.000484926130696101	0.511793022	0.001402321574	0.000717698396173257	0.5081689634	0.00129893342	0.000660077649567017	0.5133159816	0.001395222746	0.000716190133413637	0.5080701344	0.001263726044	0.00064206146101986	0.5125859656	0.001416804126	0.000726233910991774	0.5074084788	0.00130785388	0.000663616147743478	0.5113450324	0.0008320005234	0.00042543933459479	0.5066175278	0.000865858415	0.000438659049632127	0.5091872802	0.00010566853894	5.38050759455664E-05	0.5029237558	-0.0002071881888	-0.000104199862068696	
